timestamp,ticker,name,current_price,day_high,day_low,volume,market_cap
2026-03-12T16:14:52.971242+00:00,BOBS,"Bob's Discount Furniture, Inc.",17.139999389648438,17.139999389648438,17.1200008392334,0,2151056384
2026-03-10T12:18:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.325000762939453,18.325000762939453,18.325000762939453,0,2151056384
2026-03-10T12:19:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.270000457763672,18.270000457763672,18.270000457763672,384,2151056384
2026-03-10T12:23:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.260000228881836,18.260000228881836,18.260000228881836,133,2151056384
2026-03-10T12:24:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.290000915527344,18.290000915527344,18.260000228881836,607,2151056384
2026-03-10T12:25:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.375499725341797,18.375499725341797,18.375499725341797,388,2151056384
2026-03-10T12:27:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.260000228881836,18.260000228881836,18.260000228881836,736,2151056384
2026-03-10T12:28:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.290000915527344,18.290000915527344,18.290000915527344,164,2151056384
2026-03-10T12:30:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.200000762939453,18.209999084472656,18.200000762939453,627,2151056384
2026-03-10T12:31:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.280000686645508,18.280000686645508,18.280000686645508,904,2151056384
2026-03-10T12:32:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.229999542236328,18.229999542236328,18.229999542236328,312,2151056384
2026-03-10T12:35:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.229999542236328,18.229999542236328,18.229999542236328,957,2151056384
2026-03-10T12:43:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.290000915527344,18.290000915527344,18.290000915527344,343,2151056384
2026-03-10T12:44:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.139999389648438,18.25,18.104999542236328,10115,2151056384
2026-03-10T12:45:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.079999923706055,18.079999923706055,18.079999923706055,407,2151056384
2026-03-10T12:46:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.1200008392334,18.1200008392334,18.1200008392334,180,2151056384
2026-03-10T12:47:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.15399932861328,18.15399932861328,18.15399932861328,152,2151056384
2026-03-10T12:48:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.15999984741211,18.239999771118164,18.15999984741211,3633,2151056384
2026-03-10T12:58:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.100000381469727,18.100000381469727,18.100000381469727,756,2151056384
2026-03-10T13:06:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.155000686645508,18.155000686645508,18.155000686645508,363,2151056384
2026-03-10T13:08:00-04:00,BOBS,"Bob's Discount Furniture, Inc.",18.1924991607666,18.219999313354492,18.15999984741211,2554,2151056384
